interview__key,region,departement,milieu,materiau_toit,materiau_murs,nb_pieces,statut_occup,possede_bien_1,possede_bien_2,possede_bien_3,possede_bien_4,possede_bien_5,possede_bien_6,possede_bien_7,possede_bien_8,possede_bien_9,possede_bien_10,possede_bien_11,possede_bien_12,possede_bien_13,possede_bien_14,possede_bien_15,source_eau,type_toilettes,source_revenu_0,source_revenu_1,source_revenu_2,source_revenu_3,source_revenu_4,source_revenu_5,source_revenu_6,source_revenu_7,source_revenu_8,source_revenu_9,source_revenu_10,source_revenu_11,source_revenu_12,source_revenu_13,source_revenu_14,choc_subi,nb_pieces_outlier,score_actifs,index_richesse_pca,quintile_richesse,nb_sources_revenu,eau_amelioree,cm_sexe,cm_age,cm_scolarise,cm_niveau_etudes,cm_occupation,nb_chocs
65-84-57-32,KOLDA,KOLDA,1,3,1,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,FALSE,2,-0.1717307363381781,4,1,0,1,69,1,1,0,0
35-64-93-47,KAFFRINE,MALEM HODDA,1,4,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,FALSE,1,-0.991607934532062,1,1,1,1,50,2,NA,8,2
97-95-35-47,KOLDA,VELINGARA,1,3,1,5,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,3,-0.6002840872733476,3,1,0,1,50,2,NA,8,2
82-77-05-61,THIES,TIVAOUANE,NA,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,0,-0.8161314281054596,2,1,1,1,59,2,NA,8,0
28-86-25-74,THIES,TIVAOUANE,1,1,1,7,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,4,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,FALSE,10,9.954431635190854,5,1,1,1,76,2,NA,8,0
14-45-30-72,KOLDA,VELINGARA,1,3,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,1,-0.991607934532062,1,1,0,2,50,2,NA,0,2
15-28-41-38,KOLDA,KOLDA,1,4,3,4,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,5,5,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,2,FALSE,4,-0.02607054518011027,4,1,0,1,55,2,NA,8,0
23-40-44-01,SEDHIOU,BOUNKILING,1,3,3,4,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,3,0.0982090047563736,4,1,0,1,60,2,NA,8,2
19-03-68-38,KOLDA,MEDINA YORO,1,4,6,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,2,-0.1717307363381781,4,1,0,1,54,2,NA,8,0
46-86-95-96,THIES,TIVAOUANE,1,1,6,9,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,2,0,3,0,2,FALSE,7,5.942812137708673,5,1,1,1,67,1,2,3,0
19-72-66-49,SEDHIOU,BOUNKILING,1,3,3,5,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,4,5,0,1,0,2,0,0,0,0,0,0,3,0,0,0,0,2,FALSE,3,0.0982090047563736,4,1,1,1,45,2,NA,8,0
24-52-83-31,THIES,TIVAOUANE,1,1,5,4,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,4,0,1,0,0,0,0,3,0,0,0,0,0,0,2,0,2,FALSE,4,1.2002294998197112,5,1,1,1,40,1,1,9,0
75-40-31-39,THIES,TIVAOUANE,1,1,1,5,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,4,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2,FALSE,4,1.2002294998197112,5,1,1,1,80,1,3,8,0
41-23-08-45,LOUGA,KEBEMER,1,3,6,4,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,2,-0.7216681934375103,3,1,1,2,51,2,NA,10,2
37-46-73-37,THIES,TIVAOUANE,1,1,1,4,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,FALSE,3,0.0982090047563736,4,1,1,1,58,2,NA,8,1
21-05-86-47,KOLDA,KOLDA,1,4,1,2,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,5,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,3,-0.6002840872733476,3,1,0,1,42,2,NA,8,0
96-52-27-12,THIES,TIVAOUANE,1,1,1,7,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,FALSE,3,1.3757060062463136,5,1,1,1,80,2,NA,0,0
08-81-70-37,KOLDA,MEDINA YORO,1,3,1,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,3,0.4024828057550592,5,1,0,1,33,1,3,8,0
23-74-12-92,KOLDA,MEDINA YORO,1,4,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,2,-0.42480758084674514,3,1,0,1,65,2,NA,8,0
15-26-37-85,THIES,TIVAOUANE,1,1,1,6,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,FALSE,4,1.9294544625664685,5,1,1,1,50,2,NA,0,0
48-55-23-86,KOLDA,MEDINA YORO,1,3,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,1,-0.991607934532062,1,1,1,1,42,2,NA,8,0
06-00-75-74,LOUGA,LINGUERE,1,3,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,FALSE,0,-0.8161314281054596,2,1,1,1,27,1,1,6,0
15-97-14-88,KOLDA,MEDINA YORO,1,3,1,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,1,-0.991607934532062,1,1,0,1,56,1,1,8,0
88-73-05-25,KOLDA,MEDINA YORO,1,3,1,4,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,4,0.9545658437190648,5,1,1,1,49,2,NA,8,0
32-65-02-68,KOLDA,KOLDA,1,3,3,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,5,0,0,0,1,0,3,2,0,0,0,0,0,0,0,0,2,FALSE,2,-0.41739439243882454,3,1,0,1,50,2,NA,5,0
63-79-64-84,SEDHIOU,BOUNKILING,1,3,1,4,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,FALSE,5,2.9634757790404733,5,1,1,2,74,2,NA,0,0
58-98-99-29,LOUGA,LINGUERE,1,2,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,1,-0.991607934532062,1,1,1,2,37,2,NA,0,1
30-97-98-79,KOLDA,MEDINA YORO,1,4,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,1,-0.991607934532062,1,1,0,1,49,2,NA,8,0
07-27-35-02,KOLDA,KOLDA,1,4,1,6,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,FALSE,5,0.7938066530137736,5,1,0,1,58,2,NA,8,0
18-36-08-13,KOLDA,KOLDA,1,4,3,5,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,5,5,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,1,FALSE,4,0.9545658437190648,5,1,0,1,59,1,1,8,3
99-27-87-69,KOLDA,MEDINA YORO,1,4,3,6,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,3,0,1,0,2,0,0,0,0,0,3,0,0,0,0,0,2,FALSE,3,-0.6002840872733476,3,1,1,1,65,1,1,8,0
51-71-19-35,KOLDA,MEDINA YORO,1,4,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,FALSE,1,-0.991607934532062,1,1,0,1,38,2,NA,8,0
77-50-38-03,KOLDA,KOLDA,1,3,3,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,5,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,FALSE,2,-0.7216681934375103,3,1,0,1,35,1,2,9,0
69-93-92-16,KOLDA,KOLDA,1,4,1,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,1,-0.991607934532062,1,1,0,1,46,2,NA,9,0
40-28-45-62,KOLDA,MEDINA YORO,1,3,3,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,5,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,2,FALSE,2,-0.7216681934375103,3,1,0,1,45,2,NA,8,0
75-78-72-72,KOLDA,KOLDA,1,3,3,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,0,0,0,2,0,0,0,0,0,1,0,0,0,0,3,1,FALSE,1,-0.991607934532062,1,1,0,2,55,2,NA,12,3
04-30-53-80,LOUGA,LINGUERE,1,4,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,0,-0.8161314281054596,2,1,1,1,55,2,NA,8,1
33-43-35-57,LOUGA,LINGUERE,1,3,2,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,2,-0.1717307363381781,4,1,1,1,51,1,1,8,0
82-92-69-70,KOLDA,KOLDA,2,3,3,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,5,0,3,0,1,0,0,0,2,0,0,0,0,0,0,0,1,FALSE,2,-0.7216681934375103,1,1,0,1,49,1,1,0,3
78-56-49-03,LOUGA,LINGUERE,1,4,4,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,1,-0.991607934532062,1,1,1,1,40,2,NA,9,1
26-39-80-91,KOLDA,MEDINA YORO,1,3,3,4,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,9,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,2,FALSE,2,-0.7216681934375103,3,1,0,1,63,2,NA,9,0
12-16-09-34,KOLDA,MEDINA YORO,1,4,1,7,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,5,5,0,1,0,0,3,0,0,0,0,0,0,0,2,0,0,2,FALSE,5,0.7938066530137736,5,1,0,1,51,2,NA,8,0
73-73-80-88,KOLDA,KOLDA,2,3,3,6,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,5,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,1,FALSE,2,-0.7216681934375103,1,1,0,1,45,2,NA,8,3
00-85-95-23,KOLDA,KOLDA,1,3,1,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,2,-0.41739439243882454,3,1,0,1,41,1,1,8,0
74-11-00-37,KOLDA,MEDINA YORO,1,4,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,1,-0.991607934532062,1,1,0,1,31,2,NA,8,0
95-34-71-69,LOUGA,LINGUERE,1,3,6,6,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,FALSE,2,-0.1717307363381781,4,1,1,1,65,2,NA,0,1
21-24-61-00,ZIGUINCHOR,BIGNONA,1,3,3,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,3,0,3,0,0,0,0,0,0,0,0,0,0,2,1,0,2,FALSE,1,-0.991607934532062,1,1,1,2,45,2,NA,8,0
65-74-76-31,KOLDA,MEDINA YORO,1,3,1,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,2,-0.7216681934375103,3,1,1,1,54,2,NA,8,0
07-96-45-77,THIES,TIVAOUANE,1,3,1,8,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,2,2.42625257177364,5,1,1,1,41,2,NA,8,0
36-27-07-25,LOUGA,LINGUERE,1,2,1,4,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,FALSE,2,0.27368551118297596,4,1,1,2,40,2,NA,6,1
21-65-54-50,ZIGUINCHOR,BIGNONA,1,3,3,5,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,FALSE,3,-0.147454651344273,4,1,1,1,45,1,2,8,0
73-91-20-65,LOUGA,LINGUERE,1,3,3,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,2,-0.7216681934375103,3,1,1,1,49,2,NA,8,1
46-45-32-95,KOLDA,MEDINA YORO,1,3,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,FALSE,2,-0.41739439243882454,3,1,1,1,65,2,NA,6,2
97-14-51-92,ZIGUINCHOR,BIGNONA,1,2,6,10,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,FALSE,5,0.7938066530137736,5,1,1,1,59,2,NA,0,0
46-77-35-69,KOLDA,MEDINA YORO,1,3,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,FALSE,1,-0.991607934532062,1,1,0,2,68,2,NA,10,2
81-05-46-71,THIES,TIVAOUANE,1,1,1,5,2,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,2,4,0,1,0,0,0,0,0,0,2,0,0,0,0,3,0,1,FALSE,3,0.2774965104037987,4,1,1,1,40,2,NA,9,1
63-54-95-35,KOLDA,MEDINA YORO,1,3,3,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,2,-0.1717307363381781,4,1,1,1,50,2,NA,8,0
01-70-83-84,LOUGA,LINGUERE,1,2,2,3,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,3,0.0982090047563736,4,1,1,1,35,2,NA,7,1
69-51-25-70,ZIGUINCHOR,BIGNONA,1,2,6,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,1,-0.991607934532062,1,1,0,1,60,1,1,8,2
82-44-87-84,KOLDA,MEDINA YORO,1,3,6,5,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,4,5,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,1,FALSE,4,0.2195931109205364,4,1,1,1,57,2,NA,8,2
08-35-78-40,KOLDA,MEDINA YORO,1,3,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,2,-0.41739439243882454,4,1,0,1,33,2,NA,8,2
98-76-99-95,THIES,TIVAOUANE,1,1,5,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,1,-0.991607934532062,1,1,1,2,70,2,NA,0,0
66-02-07-22,KOLDA,KOLDA,1,4,3,3,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,5,5,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,1,FALSE,3,-0.6002840872733476,3,1,0,1,48,1,1,8,2
03-93-44-12,THIES,TIVAOUANE,2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,7,12.225291000682727,5,0,0,NA,NA,NA,NA,NA,0
75-48-62-02,LOUGA,LINGUERE,1,3,3,5,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,FALSE,2,-0.7216681934375103,3,1,1,1,53,1,1,8,0
20-63-26-90,KOLDA,MEDINA YORO,1,4,1,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,1,-0.991607934532062,1,1,0,1,25,1,2,8,0
45-27-90-01,ZIGUINCHOR,BIGNONA,1,3,3,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,FALSE,2,-0.1717307363381781,4,1,1,1,23,1,2,6,2
03-43-09-02,THIES,TIVAOUANE,1,2,5,4,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,2,-0.7216681934375103,3,1,1,1,60,2,NA,8,1
16-15-86-59,KOLDA,MEDINA YORO,1,4,3,4,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,5,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,1,FALSE,2,-0.7216681934375103,3,1,0,1,42,1,1,8,3
41-09-74-22,KOLDA,MEDINA YORO,1,4,1,5,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,5,9,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,3,-0.6002840872733476,3,1,0,1,63,2,NA,9,2
91-21-49-97,THIES,TIVAOUANE,1,2,1,4,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,FALSE,4,1.2002294998197112,5,1,1,1,63,2,NA,8,0
29-83-41-02,KOLDA,MEDINA YORO,1,3,3,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,9,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,2,FALSE,1,-0.546191687010908,3,1,0,1,31,2,NA,8,0
83-46-12-48,LOUGA,LINGUERE,1,3,2,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,1,-0.991607934532062,1,1,1,1,29,1,1,8,0
28-74-56-64,THIES,TIVAOUANE,1,1,5,2,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,2,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,3,0.2774965104037987,4,1,1,1,45,2,NA,8,1
94-50-71-27,LOUGA,LINGUERE,1,2,1,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,9,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,FALSE,2,-0.7216681934375103,3,1,1,1,59,2,NA,8,0
40-64-66-65,LOUGA,LINGUERE,1,2,1,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9,0,2,0,0,0,0,3,0,0,0,0,1,0,0,0,2,FALSE,1,-0.991607934532062,1,1,1,1,41,2,NA,6,0
27-83-09-37,THIES,TIVAOUANE,2,3,1,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,2,1.105766265151762,3,1,1,1,56,2,NA,0,0
26-90-90-85,LOUGA,LINGUERE,1,2,2,4,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,6,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,FALSE,2,1.623237104151286,5,1,1,2,33,1,1,0,1
25-98-81-74,ZIGUINCHOR,BIGNONA,1,3,2,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,FALSE,1,-0.991607934532062,1,1,0,1,57,2,NA,8,0
63-84-04-84,LOUGA,LINGUERE,1,4,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,9,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2,FALSE,1,-0.991607934532062,1,1,1,1,66,2,NA,8,0
33-85-17-85,LOUGA,LINGUERE,1,2,1,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,FALSE,2,-0.1717307363381781,4,1,1,2,61,2,NA,10,0
98-07-85-26,THIES,TIVAOUANE,1,2,6,7,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,3,0.9302897587251596,5,1,1,1,65,2,NA,8,0
92-84-84-18,TAMBACOUNDA,GOUDIRY,1,3,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,2,-0.41739439243882454,4,1,1,2,51,2,NA,0,0
78-76-79-06,LOUGA,LINGUERE,1,2,1,6,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,6,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,FALSE,3,0.0982090047563736,4,1,1,1,26,1,2,6,1
75-47-64-97,LOUGA,LINGUERE,1,3,6,7,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,2,0,2,0,1,0,0,3,0,0,0,0,0,0,0,0,1,FALSE,2,-0.7216681934375103,3,1,1,1,52,2,NA,8,1
13-66-25-68,ZIGUINCHOR,BIGNONA,1,3,3,7,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,FALSE,4,0.6724225468496109,5,1,0,1,41,1,2,8,0
52-32-32-90,KOLDA,MEDINA YORO,1,4,6,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,9,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,FALSE,1,-0.991607934532062,1,1,0,1,35,2,NA,8,0
42-22-30-58,LOUGA,LINGUERE,1,3,1,5,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,2,0,3,0,0,0,1,FALSE,2,-0.7216681934375103,3,1,1,1,57,2,NA,8,1
99-92-80-55,THIES,TIVAOUANE,1,3,1,8,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,FALSE,2,-0.7216681934375103,3,1,1,1,83,2,NA,0,0
65-82-21-35,KOLDA,MEDINA YORO,1,3,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,5,5,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,FALSE,3,-0.2960102862746618,4,1,0,1,51,2,NA,8,0
19-17-57-38,KOLDA,MEDINA YORO,1,4,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,0,-0.8161314281054596,2,1,0,1,62,2,NA,0,0
81-88-70-50,TAMBACOUNDA,GOUDIRY,1,4,3,11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TRUE,1,-0.991607934532062,1,1,1,1,53,2,NA,8,1
43-10-31-22,THIES,TIVAOUANE,1,3,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,1,-0.991607934532062,1,1,1,1,58,2,NA,9,0
05-22-07-67,LOUGA,LINGUERE,1,4,6,5,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,2,-0.7216681934375103,3,1,1,2,53,2,NA,1,2
80-69-84-75,LOUGA,LINGUERE,1,2,1,7,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,9,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,FALSE,2,-0.1717307363381781,4,1,1,2,34,2,NA,7,1
35-83-24-87,THIES,TIVAOUANE,1,1,1,4,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,4,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,2,FALSE,5,2.19939420366102,5,1,1,1,41,2,NA,9,0
00-12-87-35,TAMBACOUNDA,GOUDIRY,1,3,1,8,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,FALSE,2,-0.8702238283678991,2,1,0,1,67,2,NA,8,0
98-49-75-73,KOLDA,MEDINA YORO,1,4,6,3,2,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,5,6,0,1,0,2,0,0,0,0,0,0,0,0,3,0,0,1,FALSE,3,-0.6002840872733476,3,1,0,1,55,2,NA,8,2
87-04-01-48,THIES,TIVAOUANE,2,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,FALSE,0,-0.8161314281054596,1,1,1,1,70,2,NA,0,0
82-19-59-07,KOLDA,MEDINA YORO,1,4,1,5,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,FALSE,2,-0.7216681934375103,3,1,0,1,76,2,NA,8,0
81-46-81-24,LOUGA,LINGUERE,1,3,1,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,1,-0.546191687010908,3,1,1,1,46,1,1,8,1
