interview__key,numero_ind,sexe,age,lien_cm,statut_matri,scolarise,niveau_etudes,occupation,age_enfant,poids_enfant,taille_enfant,pb_enfant,oedeme_enfant,enfant_cible,malnutrition,region,departement,milieu
03-58-11-30,9,2,1,3,4,NA,NA,NA,19,"08,20","075,01",NA,2,TRUE,0,KOLDA,VELINGARA,1
03-58-11-30,10,2,1,3,4,NA,NA,NA,19,"11,00","082,08",NA,1,TRUE,1,KOLDA,VELINGARA,1
43-90-91-63,1,1,52,1,2,2,NA,2,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
43-90-91-63,2,2,47,2,2,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
43-90-91-63,3,2,30,2,2,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
43-90-91-63,4,1,23,3,4,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
43-90-91-63,5,2,19,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
43-90-91-63,6,2,11,3,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
43-90-91-63,7,2,8,3,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
00-24-15-87,1,1,40,1,3,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
00-24-15-87,2,2,29,9,1,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
00-24-15-87,3,1,20,9,4,2,NA,9,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
00-24-15-87,4,1,15,3,4,1,2,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
00-24-15-87,5,2,11,3,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
00-24-15-87,6,2,10,3,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
55-33-13-64,1,1,55,1,2,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
55-33-13-64,2,2,42,2,2,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
55-33-13-64,3,2,37,2,2,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
55-33-13-64,4,1,15,3,4,1,1,8,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
55-33-13-64,5,1,13,3,4,1,1,12,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
55-33-13-64,6,1,12,3,4,1,1,12,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
55-33-13-64,7,1,9,3,4,1,1,12,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
55-33-13-64,8,2,4,3,4,NA,NA,NA,54,"12,60","092,90",NA,2,TRUE,0,KOLDA,VELINGARA,1
55-33-13-64,9,1,0,2,4,NA,NA,NA,11,"08,00","072,90",NA,2,TRUE,0,KOLDA,VELINGARA,1
89-69-15-28,1,1,46,1,1,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
89-69-15-28,2,2,33,2,1,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
89-69-15-28,3,2,16,3,1,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
89-69-15-28,4,1,10,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
89-69-15-28,5,1,8,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
89-69-15-28,6,1,7,3,1,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
89-69-15-28,7,1,2,3,4,NA,NA,NA,19,"14,00","083,03",NA,2,TRUE,0,KOLDA,VELINGARA,1
89-69-15-28,8,1,30,5,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
33-86-49-73,1,1,42,1,1,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
33-86-49-73,3,1,10,3,4,1,1,12,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
33-86-49-73,4,1,7,3,4,1,1,12,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
33-86-49-73,5,1,4,3,4,NA,NA,NA,48,"13,70","102,00",NA,2,TRUE,0,KOLDA,VELINGARA,1
33-86-49-73,7,2,57,4,3,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
33-86-49-73,8,1,36,5,1,1,1,8,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
33-86-49-73,9,2,28,11,1,2,NA,12,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
33-86-49-73,10,1,2,6,4,NA,NA,NA,29,"11,40","085,30",NA,2,TRUE,0,KOLDA,VELINGARA,1
33-86-49-73,11,1,30,5,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
34-44-59-29,1,1,60,1,1,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
34-44-59-29,2,2,50,2,1,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
34-44-59-29,3,2,26,9,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
34-44-59-29,4,1,35,3,1,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
34-44-59-29,5,2,30,3,1,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
34-44-59-29,6,1,10,9,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
34-44-59-29,7,1,8,3,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
34-44-59-29,8,2,7,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
34-44-59-29,9,1,37,3,1,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
25-90-81-96,1,1,46,1,1,1,2,8,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
25-90-81-96,2,2,32,2,1,2,NA,12,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
25-90-81-96,3,1,23,3,4,1,1,8,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
25-90-81-96,4,1,19,3,4,1,2,12,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
25-90-81-96,5,2,15,3,4,1,2,12,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
25-90-81-96,6,1,12,3,4,1,1,12,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
25-90-81-96,7,2,9,3,4,1,1,12,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
25-90-81-96,8,1,28,6,4,1,4,12,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
25-90-81-96,9,1,25,6,1,1,1,8,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
25-90-81-96,10,1,23,6,4,1,2,8,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,VELINGARA,1
69-48-05-73,1,1,70,1,2,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,BOUNKILING,1
69-48-05-73,2,2,43,2,2,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,BOUNKILING,1
69-48-05-73,3,2,40,2,2,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,BOUNKILING,1
69-48-05-73,4,1,26,3,4,1,1,10,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,BOUNKILING,1
69-48-05-73,5,1,13,3,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,BOUNKILING,1
92-97-38-24,1,1,54,1,1,1,1,9,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,BOUNKILING,1
92-97-38-24,2,2,49,2,2,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,BOUNKILING,1
92-97-38-24,3,1,10,3,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,BOUNKILING,1
12-86-25-63,1,1,44,1,1,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,BOUNKILING,1
12-86-25-63,2,2,30,2,1,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,BOUNKILING,1
12-86-25-63,3,2,10,3,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,BOUNKILING,1
12-86-25-63,4,1,8,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,BOUNKILING,1
12-86-25-63,5,2,6,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,BOUNKILING,1
12-86-25-63,6,2,3,3,4,NA,NA,NA,36,"12,80","091,40",NA,2,TRUE,0,SEDHIOU,BOUNKILING,1
09-50-21-61,1,1,55,1,2,2,NA,9,NA,NA,NA,NA,NA,FALSE,NA,SAINT LOUIS,PODOR,1
09-50-21-61,2,2,38,2,2,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,SAINT LOUIS,PODOR,1
09-50-21-61,3,1,22,3,4,2,NA,9,NA,NA,NA,NA,NA,FALSE,NA,SAINT LOUIS,PODOR,1
09-50-21-61,4,1,17,3,4,1,2,6,NA,NA,NA,NA,NA,FALSE,NA,SAINT LOUIS,PODOR,1
09-50-21-61,5,1,14,3,4,2,NA,6,NA,NA,NA,NA,NA,FALSE,NA,SAINT LOUIS,PODOR,1
09-50-21-61,6,1,12,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,SAINT LOUIS,PODOR,1
09-50-21-61,7,1,8,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,SAINT LOUIS,PODOR,1
09-50-21-61,8,1,4,3,4,NA,NA,NA,59,"17,10","107,50",NA,2,TRUE,0,SAINT LOUIS,PODOR,1
09-50-21-61,9,1,3,3,4,NA,NA,NA,35,"11,70","092,10",NA,2,TRUE,0,SAINT LOUIS,PODOR,1
09-50-21-61,10,2,8,11,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,SAINT LOUIS,PODOR,1
34-64-32-46,1,1,58,1,2,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,BOUNKILING,1
34-64-32-46,2,2,47,2,2,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,BOUNKILING,1
34-64-32-46,3,1,28,3,1,1,1,8,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,BOUNKILING,1
34-64-32-46,4,1,24,3,1,2,NA,9,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,BOUNKILING,1
34-64-32-46,5,1,22,3,4,2,NA,10,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,BOUNKILING,1
34-64-32-46,6,2,19,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,BOUNKILING,1
34-64-32-46,7,2,3,10,4,NA,NA,NA,34,"11,90","090,10",NA,2,TRUE,0,SEDHIOU,BOUNKILING,1
34-64-32-46,8,2,20,9,1,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,BOUNKILING,1
34-64-32-46,9,2,18,3,4,1,2,0,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,BOUNKILING,1
34-64-32-46,10,2,8,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,BOUNKILING,1
34-64-32-46,11,2,4,10,4,NA,NA,NA,43,"13,40","092,20",NA,2,TRUE,0,SEDHIOU,BOUNKILING,1
67-85-39-86,1,2,47,1,1,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,SAINT LOUIS,PODOR,1
67-85-39-86,2,1,74,2,2,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,SAINT LOUIS,PODOR,1
67-85-39-86,3,1,20,3,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,SAINT LOUIS,PODOR,1
67-85-39-86,4,1,17,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,SAINT LOUIS,PODOR,1
67-85-39-86,5,1,17,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,SAINT LOUIS,PODOR,1
67-85-39-86,6,2,11,3,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,SAINT LOUIS,PODOR,1
67-85-39-86,7,2,53,11,1,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,SAINT LOUIS,PODOR,1
67-85-39-86,8,1,37,11,1,2,NA,1,NA,NA,NA,NA,NA,FALSE,NA,SAINT LOUIS,PODOR,1
67-85-39-86,9,2,20,11,1,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,SAINT LOUIS,PODOR,1
67-85-39-86,10,1,7,6,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,SAINT LOUIS,PODOR,1
67-85-39-86,12,1,6,6,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,SAINT LOUIS,PODOR,1
67-85-39-86,13,1,14,6,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,SAINT LOUIS,PODOR,1
83-82-70-13,1,1,22,1,4,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,BOUNKILING,1
83-82-70-13,2,1,39,4,3,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,BOUNKILING,1
83-82-70-13,3,2,15,5,4,1,2,0,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,BOUNKILING,1
83-82-70-13,4,1,17,5,4,2,NA,10,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,BOUNKILING,1
83-82-70-13,5,2,13,5,4,2,NA,11,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,BOUNKILING,1
83-82-70-13,6,2,7,6,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,BOUNKILING,1
83-82-70-13,7,1,3,6,4,NA,NA,NA,35,"12,10","090,50",NA,2,TRUE,0,SEDHIOU,BOUNKILING,1
83-82-70-13,8,2,23,5,4,1,3,0,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,BOUNKILING,1
83-82-70-13,9,2,16,5,4,1,3,0,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,BOUNKILING,1
83-82-70-13,10,1,19,5,4,1,3,10,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,BOUNKILING,1
28-42-48-13,1,1,43,1,1,2,NA,9,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,BOUNKILING,1
28-42-48-13,2,2,12,6,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,BOUNKILING,1
28-42-48-13,3,2,56,4,3,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,BOUNKILING,1
28-42-48-13,4,1,19,6,4,2,NA,11,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,BOUNKILING,1
28-42-48-13,5,2,24,4,1,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,BOUNKILING,1
28-42-48-13,6,2,6,6,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,BOUNKILING,1
28-42-48-13,7,1,2,6,4,NA,NA,NA,20,"06,30","070,00",NA,2,TRUE,0,SEDHIOU,BOUNKILING,1
28-42-48-13,8,2,36,2,1,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,SEDHIOU,BOUNKILING,1
38-32-91-03,1,1,54,1,1,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,SAINT LOUIS,PODOR,1
38-32-91-03,2,2,39,2,1,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,SAINT LOUIS,PODOR,1
38-32-91-03,3,2,18,3,4,1,2,0,NA,NA,NA,NA,NA,FALSE,NA,SAINT LOUIS,PODOR,1
38-32-91-03,4,1,15,3,4,1,2,0,NA,NA,NA,NA,NA,FALSE,NA,SAINT LOUIS,PODOR,1
38-32-91-03,5,1,13,3,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,SAINT LOUIS,PODOR,1
38-32-91-03,6,1,10,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,SAINT LOUIS,PODOR,1
38-32-91-03,7,1,7,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,SAINT LOUIS,PODOR,1
38-32-91-03,8,2,5,3,4,NA,NA,NA,54,"09,30","100,60",NA,2,TRUE,0,SAINT LOUIS,PODOR,1
38-32-91-03,9,1,0,3,4,NA,NA,NA,10,"06,60","065,70",NA,2,TRUE,0,SAINT LOUIS,PODOR,1
78-87-80-26,1,2,44,1,3,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,SAINT LOUIS,PODOR,1
78-87-80-26,2,2,21,9,1,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,SAINT LOUIS,PODOR,1
78-87-80-26,3,2,4,10,4,NA,NA,NA,48,"12,20","095,70",NA,2,TRUE,0,SAINT LOUIS,PODOR,1
78-87-80-26,4,2,17,10,4,1,2,0,NA,NA,NA,NA,NA,FALSE,NA,SAINT LOUIS,PODOR,1
90-96-06-73,1,1,60,1,1,2,NA,5,NA,NA,NA,NA,NA,FALSE,NA,SAINT LOUIS,PODOR,1
90-96-06-73,2,2,40,2,1,2,NA,10,NA,NA,NA,NA,NA,FALSE,NA,SAINT LOUIS,PODOR,1
90-96-06-73,3,2,18,3,2,2,NA,10,NA,NA,NA,NA,NA,FALSE,NA,SAINT LOUIS,PODOR,1
90-96-06-73,4,1,12,3,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,SAINT LOUIS,PODOR,1
90-96-06-73,5,1,10,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,SAINT LOUIS,PODOR,1
90-96-06-73,6,2,8,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,SAINT LOUIS,PODOR,1
90-96-06-73,7,2,6,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,SAINT LOUIS,PODOR,1
90-96-06-73,8,2,3,3,4,NA,NA,NA,41,"12,20","093,50",NA,2,TRUE,0,SAINT LOUIS,PODOR,1
90-96-06-73,9,2,1,3,4,NA,NA,NA,14,"09,60","076,70",NA,2,TRUE,0,SAINT LOUIS,PODOR,1
95-82-70-86,1,2,34,1,2,2,NA,10,NA,NA,NA,NA,NA,FALSE,NA,SAINT LOUIS,PODOR,1
95-82-70-86,2,1,14,3,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,SAINT LOUIS,PODOR,1
95-82-70-86,3,1,10,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,SAINT LOUIS,PODOR,1
95-82-70-86,4,2,4,3,3,NA,NA,NA,53,"13,20","098,40",NA,2,TRUE,0,SAINT LOUIS,PODOR,1
95-82-70-86,5,2,30,11,2,2,NA,10,NA,NA,NA,NA,NA,FALSE,NA,SAINT LOUIS,PODOR,1
95-82-70-86,6,1,12,11,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,SAINT LOUIS,PODOR,1
95-82-70-86,7,2,9,11,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,SAINT LOUIS,PODOR,1
95-82-70-86,8,1,4,11,4,NA,NA,NA,50,"11,70","093,40",NA,2,TRUE,0,SAINT LOUIS,PODOR,1
98-21-26-24,1,1,46,1,1,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,MEDINA YORO,1
98-21-26-24,2,2,40,2,1,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,MEDINA YORO,1
98-21-26-24,3,1,21,3,1,1,1,8,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,MEDINA YORO,1
98-21-26-24,4,2,13,3,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,MEDINA YORO,1
98-21-26-24,5,2,11,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,MEDINA YORO,1
98-21-26-24,6,2,9,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,MEDINA YORO,1
98-21-26-24,7,2,6,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,MEDINA YORO,1
98-21-26-24,8,2,4,3,4,NA,NA,NA,49,"14,30","099,10",NA,2,TRUE,0,KOLDA,MEDINA YORO,1
98-21-26-24,9,2,16,9,1,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,MEDINA YORO,1
98-21-26-24,10,2,0,10,4,NA,NA,NA,7,"08,70","067,70",NA,2,TRUE,0,KOLDA,MEDINA YORO,1
87-39-36-51,1,1,64,1,2,2,NA,9,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,MEDINA YORO,1
87-39-36-51,2,2,16,3,1,2,NA,9,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,MEDINA YORO,1
87-39-36-51,3,2,25,2,2,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,MEDINA YORO,1
87-39-36-51,4,1,13,3,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,MEDINA YORO,1
87-39-36-51,5,2,12,3,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,MEDINA YORO,1
87-39-36-51,6,1,7,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,MEDINA YORO,1
87-39-36-51,7,2,3,3,4,NA,NA,NA,36,"15,10","099,10",NA,2,TRUE,0,KOLDA,MEDINA YORO,1
87-39-36-51,8,2,9,3,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,MEDINA YORO,1
87-39-36-51,9,1,15,11,4,2,NA,10,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,MEDINA YORO,1
87-39-36-51,10,1,13,3,4,2,NA,10,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,MEDINA YORO,1
87-39-36-51,11,2,15,11,1,2,NA,10,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,MEDINA YORO,1
87-39-36-51,12,2,0,3,4,NA,NA,NA,7,"07,25","072,30",NA,2,TRUE,0,KOLDA,MEDINA YORO,1
87-39-36-51,13,1,17,6,4,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,MEDINA YORO,1
87-39-36-51,14,2,13,6,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,MEDINA YORO,1
87-39-36-51,15,1,12,6,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,MEDINA YORO,1
87-39-36-51,16,2,9,10,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,MEDINA YORO,1
95-64-02-62,1,1,70,1,1,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,SAINT LOUIS,PODOR,1
95-64-02-62,2,2,55,2,1,2,NA,10,NA,NA,NA,NA,NA,FALSE,NA,SAINT LOUIS,PODOR,1
95-64-02-62,3,2,24,3,1,1,1,10,NA,NA,NA,NA,NA,FALSE,NA,SAINT LOUIS,PODOR,1
95-64-02-62,4,2,5,10,4,NA,NA,NA,68,"99,99","999,99",NA,2,FALSE,NA,SAINT LOUIS,PODOR,1
95-64-02-62,5,2,3,10,4,NA,NA,NA,15,##N/A##,##N/A##,NA,2,TRUE,0,SAINT LOUIS,PODOR,1
95-64-02-62,6,1,15,3,4,2,NA,10,NA,NA,NA,NA,NA,FALSE,NA,SAINT LOUIS,PODOR,1
95-64-02-62,7,1,12,3,4,1,1,10,NA,NA,NA,NA,NA,FALSE,NA,SAINT LOUIS,PODOR,1
95-64-02-62,8,2,9,3,4,1,1,10,NA,NA,NA,NA,NA,FALSE,NA,SAINT LOUIS,PODOR,1
95-64-02-62,9,2,24,9,1,1,1,10,NA,NA,NA,NA,NA,FALSE,NA,SAINT LOUIS,PODOR,1
95-64-02-62,10,2,4,10,4,NA,NA,NA,45,##N/A##,##N/A##,NA,2,TRUE,0,SAINT LOUIS,PODOR,1
95-64-02-62,11,1,0,10,4,NA,NA,NA,8,##N/A##,##N/A##,NA,2,TRUE,0,SAINT LOUIS,PODOR,1
27-11-99-28,1,1,23,1,1,1,1,8,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,MEDINA YORO,1
27-11-99-28,2,2,23,2,1,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,MEDINA YORO,1
27-11-99-28,3,2,6,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,MEDINA YORO,1
27-11-99-28,4,2,3,3,4,NA,NA,NA,36,"12,40","092,60",NA,2,TRUE,0,KOLDA,MEDINA YORO,1
27-11-99-28,5,1,0,3,4,NA,NA,NA,6,"05,50","059,00",NA,2,TRUE,0,KOLDA,MEDINA YORO,1
27-11-99-28,6,1,20,5,1,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,MEDINA YORO,1
27-11-99-28,7,2,18,13,1,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,MEDINA YORO,1
27-11-99-28,8,1,1,10,4,NA,NA,NA,18,"09,00","073,00",NA,2,TRUE,0,KOLDA,MEDINA YORO,1
47-27-43-85,1,1,82,1,1,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,SAINT LOUIS,PODOR,1
47-27-43-85,2,1,60,2,1,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,SAINT LOUIS,PODOR,1
47-27-43-85,3,1,38,3,1,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,SAINT LOUIS,PODOR,1
47-27-43-85,4,1,26,3,1,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,SAINT LOUIS,PODOR,1
47-27-43-85,5,2,27,11,1,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,SAINT LOUIS,PODOR,1
47-27-43-85,6,2,16,9,1,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,SAINT LOUIS,PODOR,1
47-27-43-85,7,1,6,10,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,SAINT LOUIS,PODOR,1
47-27-43-85,8,2,22,3,1,1,2,0,NA,NA,NA,NA,NA,FALSE,NA,SAINT LOUIS,PODOR,1
47-27-43-85,9,1,5,10,4,NA,NA,NA,59,"16,30","106,30",NA,2,TRUE,0,SAINT LOUIS,PODOR,1
47-27-43-85,10,2,3,10,4,NA,NA,NA,36,"11,80","094,10",NA,2,TRUE,0,SAINT LOUIS,PODOR,1
47-27-43-85,11,2,1,10,4,NA,NA,NA,19,"09,60","081,60",NA,2,TRUE,0,SAINT LOUIS,PODOR,1
47-27-43-85,12,1,0,10,4,NA,NA,NA,0,"04,10","054,40",NA,2,FALSE,NA,SAINT LOUIS,PODOR,1
75-93-62-21,1,1,32,1,2,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,MEDINA YORO,1
75-93-62-21,2,2,27,2,1,1,1,10,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,MEDINA YORO,1
