interview__key,region,departement,milieu,materiau_toit,materiau_murs,nb_pieces,statut_occup,possede_bien_1,possede_bien_2,possede_bien_3,possede_bien_4,possede_bien_5,possede_bien_6,possede_bien_7,possede_bien_8,possede_bien_9,possede_bien_10,possede_bien_11,possede_bien_12,possede_bien_13,possede_bien_14,possede_bien_15,source_eau,type_toilettes,source_revenu_0,source_revenu_1,source_revenu_2,source_revenu_3,source_revenu_4,source_revenu_5,source_revenu_6,source_revenu_7,source_revenu_8,source_revenu_9,source_revenu_10,source_revenu_11,source_revenu_12,source_revenu_13,source_revenu_14,choc_subi
32-29-03-36,THIES,M�BOUR,1,2,4,4,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,9,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2
09-60-96-20,THIES,M�BOUR,1,3,1,7,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,2,0,0,0,0,3,0,0,0,0,0,0,1,2,0,0,2
88-00-69-19,SAINT LOUIS,PODOR,1,1,1,8,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
66-08-27-39,ZIGUINCHOR,ZIGUINCHOR,1,3,3,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
18-16-71-23,THIES,M�BOUR,1,3,6,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,8,0,1,0,0,0,0,0,0,0,0,0,2,3,0,0,1
80-45-20-60,LOUGA,LINGUERE,1,4,4,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
30-18-55-34,ZIGUINCHOR,ZIGUINCHOR,1,3,3,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
97-84-88-90,KOLDA,VELINGARA,1,1,1,10,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4,10,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1
06-15-52-28,ZIGUINCHOR,ZIGUINCHOR,1,4,3,4,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,5,6,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1
51-87-37-88,THIES,M�BOUR,1,3,5,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
98-91-96-31,SEDHIOU,BOUNKILING,1,3,3,5,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,5,5,0,1,0,0,0,3,0,0,0,2,0,0,0,0,0,1
32-84-23-57,LOUGA,LINGUERE,1,3,4,5,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,6,2,0,0,0,1,0,0,2,0,0,0,0,3,0,0,0,1
24-88-00-73,KOLDA,VELINGARA,1,4,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34-31-74-61,KOLDA,VELINGARA,1,4,3,4,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
77-65-22-11,SEDHIOU,BOUNKILING,1,3,3,7,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,5,5,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,1
70-59-73-21,THIES,M�BOUR,1,1,4,4,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,9,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1
53-15-97-70,KOLDA,VELINGARA,1,4,6,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
11-58-84-83,FATICK,FOUNDIOUGNE,1,3,1,7,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,3,2,0,0,1
51-46-40-07,THIES,M�BOUR,2,3,1,7,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
69-65-91-07,ZIGUINCHOR,ZIGUINCHOR,1,3,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
21-41-12-91,SEDHIOU,BOUNKILING,1,3,3,6,1,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,5,5,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1
31-65-44-53,KOLDA,VELINGARA,1,4,1,9,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
80-42-53-42,KOLDA,VELINGARA,1,4,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
66-40-88-37,FATICK,FOUNDIOUGNE,1,3,1,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,8,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1
78-41-02-86,LOUGA,LINGUERE,1,3,4,2,2,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1
11-43-80-75,SEDHIOU,BOUNKILING,1,3,4,8,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,5,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
75-36-12-71,SEDHIOU,BOUNKILING,1,3,3,4,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,5,5,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,1
45-60-77-83,THIES,M�BOUR,1,3,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
92-36-52-49,KOLDA,VELINGARA,1,2,1,12,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,10,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1
85-97-57-07,SEDHIOU,BOUNKILING,1,3,3,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2
41-20-56-86,SEDHIOU,BOUNKILING,1,3,3,4,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,5,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,1
99-36-19-11,LOUGA,LINGUERE,1,4,4,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
40-69-66-30,SEDHIOU,BOUNKILING,1,3,1,5,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
21-98-21-80,SEDHIOU,BOUNKILING,1,3,3,7,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
67-72-78-46,THIES,M�BOUR,1,3,6,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
25-33-75-40,KOLDA,VELINGARA,1,2,1,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,10,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1
45-98-09-38,KOLDA,VELINGARA,1,1,1,12,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,5,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26-24-57-93,KOLDA,VELINGARA,1,3,3,6,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
97-93-48-87,FATICK,FOUNDIOUGNE,1,3,3,10,2,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2
55-22-78-62,THIES,M�BOUR,1,4,5,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
03-19-49-44,KOLDA,VELINGARA,1,3,1,6,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26-03-66-19,SEDHIOU,BOUNKILING,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20-33-37-49,ZIGUINCHOR,ZIGUINCHOR,1,3,3,4,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,7,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2
35-23-40-45,ZIGUINCHOR,ZIGUINCHOR,1,2,3,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1
83-07-38-80,THIES,M�BOUR,1,2,3,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
53-56-32-64,LOUGA,LINGUERE,1,4,6,3,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
27-97-16-71,SEDHIOU,BOUNKILING,1,3,1,1,5,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,5,5,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2
24-09-31-27,LOUGA,LINGUERE,1,4,4,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,9,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1
20-73-18-62,ZIGUINCHOR,ZIGUINCHOR,1,3,3,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,9,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1
21-00-16-03,SEDHIOU,BOUNKILING,1,3,1,9,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
16-52-55-13,ZIGUINCHOR,ZIGUINCHOR,1,2,3,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,9,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1
68-24-00-29,KOLDA,VELINGARA,1,4,6,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,5,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2
66-30-94-15,THIES,M�BOUR,1,1,1,14,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1
67-12-60-29,ZIGUINCHOR,ZIGUINCHOR,1,3,3,4,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
28-80-70-88,SEDHIOU,BOUNKILING,1,3,1,7,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,5,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,2
74-64-30-08,ZIGUINCHOR,ZIGUINCHOR,1,3,3,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
78-89-51-16,THIES,M�BOUR,1,3,5,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15-23-77-70,SEDHIOU,BOUNKILING,1,3,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
13-85-48-93,THIES,M�BOUR,1,3,6,6,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1
12-06-81-22,THIES,M�BOUR,1,3,6,3,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
46-27-38-10,ZIGUINCHOR,ZIGUINCHOR,1,2,2,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,9,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2
20-23-45-13,KOLDA,VELINGARA,1,4,6,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
53-10-04-49,THIES,M�BOUR,1,1,3,7,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,4,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1
51-16-75-82,LOUGA,LINGUERE,1,4,6,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,9,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1
11-00-08-65,SEDHIOU,BOUNKILING,1,3,1,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2
13-98-85-62,KOLDA,VELINGARA,1,4,1,6,2,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
95-04-43-18,LOUGA,LINGUERE,1,4,6,2,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
93-45-34-09,THIES,M�BOUR,1,3,6,6,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1
48-06-79-34,SEDHIOU,BOUNKILING,1,3,1,4,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
96-32-96-36,THIES,M�BOUR,1,2,4,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
70-12-84-12,LOUGA,LINGUERE,1,4,6,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,9,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2
98-55-03-72,LOUGA,LINGUERE,1,2,3,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,9,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2
63-42-45-36,ZIGUINCHOR,ZIGUINCHOR,1,4,3,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
96-36-53-55,THIES,M�BOUR,1,1,4,3,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27-22-71-22,THIES,M�BOUR,1,3,1,6,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1
84-19-99-83,SEDHIOU,BOUNKILING,1,3,1,7,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,5,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
48-91-73-26,ZIGUINCHOR,ZIGUINCHOR,1,2,3,6,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
60-53-39-62,THIES,M�BOUR,1,2,4,4,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,6,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2
14-48-13-72,SEDHIOU,BOUNKILING,1,3,1,6,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2
26-75-32-45,LOUGA,LINGUERE,1,3,3,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,5,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1
94-09-07-23,ZIGUINCHOR,ZIGUINCHOR,1,4,2,1,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,10,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1
11-62-17-47,ZIGUINCHOR,ZIGUINCHOR,1,3,3,7,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,5,7,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1
48-80-67-13,SEDHIOU,BOUNKILING,1,3,1,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
45-76-33-27,KOLDA,VELINGARA,1,4,6,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
91-69-15-32,SEDHIOU,BOUNKILING,1,3,3,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,5,0,1,0,0,0,0,2,0,0,3,0,0,0,0,0,1
23-30-96-00,THIES,M�BOUR,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32-94-11-82,SEDHIOU,BOUNKILING,1,1,1,4,2,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
37-85-92-62,KOLDA,VELINGARA,1,4,6,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
54-44-41-87,KOLDA,VELINGARA,1,4,2,9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00-31-86-67,SEDHIOU,BOUNKILING,1,3,1,5,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
90-73-23-24,KOLDA,VELINGARA,1,4,7,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
15-37-29-78,SEDHIOU,BOUNKILING,1,3,3,8,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,4,5,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,1
56-68-74-27,SEDHIOU,BOUNKILING,1,3,1,5,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
07-33-87-67,SEDHIOU,BOUNKILING,1,3,3,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,5,0,1,0,0,0,0,2,0,0,3,0,0,0,0,0,1
77-02-23-06,KOLDA,VELINGARA,1,4,6,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
48-74-70-52,SEDHIOU,BOUNKILING,1,3,1,5,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
16-20-79-49,KOLDA,VELINGARA,1,4,1,6,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,5,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23-75-91-59,SEDHIOU,BOUNKILING,1,3,3,5,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,5,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,1
33-45-20-14,KOLDA,VELINGARA,1,4,6,2,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
36-07-94-25,ZIGUINCHOR,ZIGUINCHOR,1,2,1,6,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1
31-41-88-95,KOLDA,VELINGARA,1,4,6,8,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
00-94-09-13,ZIGUINCHOR,ZIGUINCHOR,1,4,2,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2
20-71-46-91,SEDHIOU,BOUNKILING,1,3,3,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,5,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,1
46-82-66-06,KOLDA,VELINGARA,1,4,7,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
12-96-22-72,KOLDA,VELINGARA,1,4,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41-77-36-18,KOLDA,VELINGARA,1,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
78-03-42-52,SEDHIOU,BOUNKILING,NA,3,3,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,5,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,1
59-84-18-38,ZIGUINCHOR,ZIGUINCHOR,1,2,1,5,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
27-22-10-01,KOLDA,VELINGARA,1,4,6,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
67-44-11-44,KOLDA,VELINGARA,1,4,2,2,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
73-12-65-67,SEDHIOU,BOUNKILING,1,3,3,5,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,5,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,1
30-76-91-10,KOLDA,VELINGARA,1,4,6,5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18-39-12-09,ZIGUINCHOR,ZIGUINCHOR,1,2,2,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
08-46-20-12,LOUGA,LINGUERE,1,3,1,6,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2
37-40-43-70,KOLDA,VELINGARA,1,4,2,2,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
01-51-26-76,ZIGUINCHOR,ZIGUINCHOR,1,4,3,5,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,5,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1
55-73-04-47,ZIGUINCHOR,ZIGUINCHOR,1,3,4,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
41-53-90-61,THIES,M�BOUR,1,3,1,7,2,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1
02-74-75-93,KOLDA,VELINGARA,1,4,6,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
86-30-55-79,ZIGUINCHOR,ZIGUINCHOR,1,3,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2
90-91-91-55,ZIGUINCHOR,ZIGUINCHOR,1,4,3,5,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,1
46-26-77-44,SEDHIOU,BOUNKILING,1,3,1,2,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
61-13-37-30,ZIGUINCHOR,ZIGUINCHOR,1,3,3,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
51-45-69-55,LOUGA,LINGUERE,1,3,1,5,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
77-36-03-59,LOUGA,LINGUERE,1,3,7,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
39-25-35-58,ZIGUINCHOR,ZIGUINCHOR,1,3,2,6,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
49-49-38-91,KOLDA,VELINGARA,1,4,7,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,5,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
78-02-24-37,THIES,THIES,1,3,6,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
55-12-68-72,SEDHIOU,BOUNKILING,1,3,1,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,5,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,1
81-14-82-64,ZIGUINCHOR,ZIGUINCHOR,1,3,2,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,10,0,0,0,0,2,0,0,0,0,0,0,0,3,1,0,1
76-82-89-14,LOUGA,LINGUERE,1,3,4,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
68-94-64-70,THIES,THIES,1,3,1,4,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
97-06-92-02,LOUGA,LINGUERE,1,1,1,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,3,0,1,0,0,0,0,2,0,0,0,0,3,0,0,0,1
55-16-55-96,ZIGUINCHOR,ZIGUINCHOR,1,3,1,6,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
45-02-98-13,ZIGUINCHOR,BIGNONA,1,2,7,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,6,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1
35-54-39-98,KOLDA,VELINGARA,1,4,1,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,10,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1
49-15-48-55,ZIGUINCHOR,ZIGUINCHOR,1,3,3,8,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2
